cur-name-th,faculty_name_th,course_code,th-abbr,course_name_th,course_name_en,course_type,course_credit,lect_hours,practice_hours,self_study_hours,course_description_th,course_description_en,prerequisite_courses
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,TU202,มธ.202,ครบเครื่องเรื่องลงทุน,Complete Investment,วิชา,3.0,3.0,0.0,6,เรียนรู้ทางเลือกและขั้นตอนการลงทุนในตลาดการเงิน พื้นฐานการลงทุนในหุ้น ตั้งแต่ ผลตอบแทน ความเสี่ยง ภาษีจากการลงทุน ตลอดจนการวิเคราะห์หุ้น วิธีการซื้อขายหุ้น และสิทธิของผู้ ถือหุ้น เพื่อเตรียมพร้อมก่อน ตัดสินใจลงทุน เรียนรู้พื้นฐานการลงทุนในกองทุนรวม เทคนิคการเลือก กองทุนรวมและการลงทุนสม่ำเสมอแบบ DCA (Dollar Cost Averaging) ในหุ้น และกองทุน กระบวนการบริหารพอร์ตลงทุนใหเ้หมาะกับ ตัวเอง พร้อมเรียนรู้ถึงปัจจัยสำคัญที่จะทำ ให้นักลงทุนไม่ ประสบความสำเร็จในการลงทุน และแนวทางการปรับความคิด (Mindset) เพื่อสร้างความสำเร็จในการ ลงทุนในระยะยาว,"To learn the alternatives and process of investment in financial market, stock investment foundations started from return, risk, tax on investment as well as stock analysis, trade stocks method and the rights of shareholders in order to prepare before making investment decisions. To learn investment foundation in mutual fund, mutual fund selection techniques and DCA (Dollar Cost Averaging) regular investment in stocks and funds, suitable portfolio management process and learn the important factors that will make investors not successful in investing and mindset guidelines in order to create long-term investment success.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,GS209,ลศ.209,ความรู้พื้นฐานด้านนวัตกรรมสังคมและการประกอบธุรกิจเพื่อสังคม,Foundations of Social Innovation and Social Entrepreneurship,วิชา,3.0,3.0,0.0,6,ทำความเข้าใจเกี่ยวกับโลกคดีศึกษาด้วยมุมมองแบบสหวิทยาการ เพื่อขับเคลื่อนกิจกรรม ของผู้ประกอบการและนักนวัตกรทางสังคมไปสู่บริบทของเศรษฐกิจและสังคมที่ใหญ่ขึ้น วิเคราะห์ ประเด็นปัญหาทางสังคมผ่านทฤษฎีและมุมมองที่หลากหลาย เช่น ปัญหาความไม่เท่าเทียม ความเสื่อม ถอยของสิ่งแวดล้อม การอพยพย้ายถิ่นฐานเพื่อการทำงาน เป็นต้น ทฤษฎีต่างๆ จะเป็นตัวช่วยในการ ตีความปัญหารวมถึงค้นหาวิธีการแก้ไข ผู้เรียนจะได้เรียนรู้ประสิทธิภาพและผลลัพธ์ของการใช้นวัตกรรม ทางสังคมผ่านการศึกษาธุรกิจทางสังคมด้วยแนวคิดและทฤษฎีที่แตกต่างกัน,"This course provides an introduction to the trans-disciplinary field of Global Studies in order to put the place-based activities of social entrepreneurs and social innovators in a bigger socioeconomic context. Global issues - such as social inequalities, environmental degradation, transnational migration etc. - will be analyzed through different theoretical perspectives. Each theoretical perspective on development provides a distinct interpretation of these problems and ways to solve them. Viewing the work of social entrepreneurs through these different lenses will enable students to appreciate the effectiveness and potential impact of social innovations on society.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,,ลศ.100,ความรู้พื้นฐานด้านโลกคดีศึกษาและความยั่งยืน,Foundations of Global Studies and Sustainability,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,กระตุ้นให้นักศึกษารู้จักการประเมินและสร้างเสริมทักษะการคิดอย่างมีเหตุผลในการ แก้ปัญหา และเข้าใจปัญหาในยุคโลกาภิวัตน์ ปัญหาเรื่องสุขภาวะของมนุษย์ และเรื่องของนวัตกรรมทาง สังคม ฝึกฝนทักษะที่สำคัญในการพัฒนาวิธีคิด การมีจริยธรรมที่ดีวิเคราะห์สื่อต่างๆ มีความเข้าใจใน สถานการณ์รอบตัวที่เกี่ยวข้องกับสังคมและการเมืองตลอดจนความเชื่อ และความรู้สึกผิดชอบของ ตนเอง ข้อมูลและอิทธิพลต่างๆ ที่มีส่วนเกี่ยวข้อง รู้จักการถกเถียงปัญหาอย่างชาญฉลาด และตั้งข้อ โต้แย้งอย่างมีเหตุผลในเรื่องต่างๆ ที่หลากหลาย,"To evaluate and enhance their own critical thinking and creative problem thinking skills in order that they may better understand the cognitive processes necessary to examine issues of globalization, human wellbeing and social innovation more critically and creatively by asking the right questions. Students will practice some of the most central and important skills of critical thinking and focus on applying those strategies to understanding current issues, belief systems and ethical positions, analyse media, the current socio-political environments and their own beliefs and moral inclinations. They will learn to analyse information and influences, discuss controversial topics intelligently, and construct well-reasoned arguments on a variety of topics.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,GS101,ลศ.101,การเขียนและการนำเสนองานวิชาการทางโลกคดีศึกษา,Academic Writing and Presenting for Global Studies,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,"ทักษะการเขียนและการนำเสนองานทางวิชาการเป็นทักษะเฉพาะทางที่สำคัญของการศึกษาขั้นสูง วิชานี้แบ่งเนื้อหาออกเป็นสองส่วน โดยในครึ่งแรกของภาคการศึกษา นักศึกษาจะได้เรียนรู้หลักการและข้อกำหนดของการถ่ายทอดความคิดผ่านรูปแบบการเขียนบทความ รวมถึงฝึกปฏิบัติผ่านงานเขียนทางวิชาการความยาว 500-1,500 คำ ในครึ่งหลังของภาคการศึกษา นักศึกษาจะได้เรียนรู้หลักการและเทคนิคการถ่ายทอดองค์ความรู้ทางโลกคดีศึกษาผ่านการพูดต่อหน้าสาธารณชน รวมทั้งฝึกปฏิบัติการนำเสนองานทางวิชาการผ่านสถานการณ์จำลองในชั้นเรียนทั้งรายบุคคลและรายกลุ่ม","Academic writing and presentation are important specialized skills of higher education. This course is divided into two parts. In the first half of the semester, students will learn principles and requirements for conveying ideas through different writing styles, including practice through academic writing, length 500-1,500 words. In the second half of the semester, students will learn principles and techniques for transferring global studies knowledge through public speaking, including practice in presenting academic work through simulated classroom situations both individually and in groups.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,GS102,ลศ.102,การคิดเชิงวิพากษ์เพื่อโลกคดี,Critical Thinking for Global Studies,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,พัฒนาทักษะการคิดเชิงวิพากษ์และการแก้ปัญหาอย่างสร้างสรรค์ เพื่อการค้นคว้า วิเคราะห์ และเรียบเรียงเกี่ยวกับประเด็นของโลกาภิวัตน์ ความยั่งยืน และนวัตกรรมทางสังคม เรียนรู้ทักษะที่ สำคัญที่สุดของการคิดเชิงวิพากษ์และใช้ทักษะเหล่านี้เพื่อทำความเข้าใจประเด็นปัจจุบัน ระบบความเชื่อ และตำแหน่งทางจริยธรรมที่ดีขึ้น ตลอดจนวิเคราะห์สื่อ สภาพแวดล้อมทางสังคมและการเมืองใน ปัจจุบัน รวมทั้งความเชื่อและศีลธรรมของตนเอง เรียนรู้วิธีวิเคราะห์ข้อมูลและปัจจัยที่มีอิทธิพลต่อสิ่ง นั้นๆ อภิปรายหัวข้อที่ขัดแย้งอย่างชาญฉลาด และสร้างข้อโต้แย้งอย่างมีเหตุผลในประเด็นต่างๆ,"In this course, students will enhance their critical thinking and creative problem-solving skills to better research, analyse and write about issues of globalization, sustainability and social innovation. Students will learn some of the most important skills of critical thinking and use them to better understand current issues, belief systems, and ethical positions, as well as to analyze media, the current socio-political environment, and their own beliefs and moral inclinations. They will also learn how to analyze information and influences, discuss controversial topics intelligently, and construct well-reasoned arguments on a variety of topics.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,GS104,ลศ.104,โครงการวิจัยทางโลกคดีศึกษา,Global Studies Research Project,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,การทำวิจัยภาคสนาม การสร้างข้อเสนองานวิจัย การวิเคราะห์ข้อมูลและการเขียนรายงาน วิจัย เครื่องมือและวิธีการในการทำงานร่วมกันเป็นทีมอย่างมีประสิทธิภาพ การปฏิบัติต่อผู้เข้าร่วมวิจัย อย่างมีจริยธรรม ในฐานะพลเมืองโลกที่มีความรับผิดชอบและกระตือรือร้น มุ่งเน้นศึกษาและเก็บ รวบรวมข้อมูลจากชุมชนท้องถิ่นในการสร้างการเปลี่ยนแปลงอย่างเป็นระบบ,"This course takes students through a full field research experience, from formulating a research proposal to data analysis and report writing. Throughout the semester they will learn practical approaches and tools for working effectively in teams, and to engage with research participants in an ethical manner. As responsible and responsive global citizens students will focus on local communities in gathering data as a basis for systemic change.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,GS105,ลศ.105,แนวปฏิบัติเชิงสร้างสรรค์ในสังคมโลก,Global Creative Practices,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,ในรายวิชานี้นักศึกษาจะได้เรียนรู้พลังของความคิดสร้างสรรค์และการคิดเชิงสร้างสรรค์ ซึ่ง เป็นองค์ประกอบสำคัญของชุดทักษะที่จำเป็นในศตวรรษที่ 21 อันประกอบด้วยเทคนิคที่หลากหลายจาก ทั่วทั้งอุตสาหกรรมสร้างสรรค์ การศึกษาแรงกระตุ้นภายในและกลวิธีภายนอกสำหรับความคิดและการ กระทำที่สร้างสรรค์ ผู้เรียนจะได้เรียนรู้วิธีการปฏิบัติจริงเพื่อเสริมสร้างจินตนาการ สำรวจความเป็นไปได้ ใหม่ ๆ ในการเชื่อมโยงและอยู่ในโลก ในขณะเดียวกัน ผู้เรียนจะได้ทราบถึงขีดจำกัดและศักยภาพของสิ่ง ต่างๆทั่วโลก โดยเน้นที่ประเด็นของความยั่งยืนและระบบนิเวศน์,"This course introduces students to the power of creativity and creative thinking, as a key component of a 21 st century skillset. This includes a wide range of techniques from across the creative industries, exploring both internal drivers and external tools for creative thought and action. Students learn hands-on approaches for harnessing the imagination, exploring new possibilities for relating to and being in the World. At the same time, students negotiate the limits and potentials of global intersections, with a focus on issues of sustainability and ecology.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,GS106,ลศ.106,ประเด็นด้านสิ่งแวดล้อมของโลกและทิศทางที่เป็นไป,Global Environmental Issues and Emerging Trends,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,รายวิชานี้ใช้วิธีการเรียนรู้เชิงรุกในการให้ความรู้เชิงปฏิบัติเกี่ยวกับปัญหาสิ่งแวดล้อมที่ เกิดขึ้นทั่วโลกในปัจจุบัน เช่น การใช้ทรัพยากรต่างๆ ได้แก่ที่ดินและดิน นา อากาศ พลังงาน ความ หลากหลายทางชีวภาพ และของเสีย หรือมลพิษ การเปลี่ยนแปลงสภาพภูมิอากาศ และกระแสที่เกิดขึ้น ใหม่เพื่อแก้ปัญหาต่างๆเหล่านี้นอกจากนี้ผู้เรียนจะได้รับแรงบันดาลใจจากผู้สร้างความเปลี่ยนแปลงที่ โดดเด่น เช่น องค์กรด้านสิ่งแวดล้อมที่สำคัญ นักเคลื่อนไหวด้านสิ่งแวดล้อมที่สำคัญ ภาคเอกชนที่มี ความเป็นเลิศด้านสิ่งแวดล้อม และกิจการเพื่อสังคมที่มุ่งเน้นด้านการรักษาสิ่งแวดล้อม,"This course uses active learning methods in delivering practical knowledge on current pressing environmental issues around the world such as resources use— land and soil, water, air, energy, biodiversity, and wastes—pollution, climate change; and the emerging trends which originated to alleviate these issues. Furthermore, the students will be inspired by prominent changemakers such as key environmental organizations, key environmental activists, private sectors with environmental excellence, and social enterprises for the better environment.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,,ลศ.200,ความคิดเชิงออกแบบเพื่อความยั่งยืน,Design Thinking for Sustainability,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,รายวิชานี้เสนอเนื้อหาเกี่ยวกับความคิดเชิงออกแบบเบื้องต้น โดยประกอบด้วย 3 ส่วน หลัก ส่วนที่ 1 เป็นการทบทวนประวัติที่มา พัฒนาการ ปรัชญา และบริบททางภูมิศาสตร์เกี่ยวกับศาสตร์ ของแนวความคิดเชิงออกแบบ ตั้งแต่ทศวรรษ 1960 ถึงปัจจุบัน ส่วนที่ 2 นำเสนอประเด็นสำคัญ เกี่ยวกับแนวความคิดเชิงออกแบบ จากทั้งภาคปฏิบัติและภาควิจัย ส่วนที่ 3 เป็นการอภิปรายเกี่ยวกับ การประยุกต์ใช้ความคิดเชิงออกแบบในหัวข้อและสาขาต่างๆ รายวิชานี้เป็นส่วนเสริมทางทฤษฎีให้กับ รายวิชานวัตกรรมทางสังคม เพื่อสร้างพื้นที่ให้ถกเถียงและวิพากษ์ประเด็นๆต่างเกี่ยวกับแนวความคิดเชิง ออกแบบ,"The introductory course in design thinking consists of three parts. Part 1 explores the historical evolution, philosophical underpinnings, and geographical contexts of the field from 1960s to today. Part 2 outlines the scope of contemporary debates on design-thinking research and practices. Part 3 introduces case studies of design thinking in a variety of topics and professional fields. Meant to be a theoretical companion to the Social Innovation course series, the course provides a space of critical debates.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,GS201,ลศ.201,กระแสโลกาภิวัตน์,Globalization Flows,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,"ศึกษากระแสโลกาภิวัตน์ การเคลื่อนย้ายถิ่นฐาน การอพยพ การลี้ภัย การไหลของข้อมูล และข่าวสาร เช่น การรับสารผิดพลาด การไม่ได้รับสาร หรือการบิดเบือนสาร และกระแสของจุลชีพก่อ โรค รวมถึงศึกษาผลกระทบของโลกาภิวัตน์ที่มีต่อมนุษย์ สัตว์และอนามัยสิ่งแวดล้อม (Global Health, One Health, Planetary Health) และเรียนรู้เทคนิคและเครื่องมือในการทำความเข้าใจความซับซ้อน ของโลกาภิวัตน์ เรียนรู้ทักษะในศตวรรษที่ 21 ที่เกี่ยวข้องเพื่อร่วมกันแก้ไขปัญหาที่เป็นความท้าทาย ระดับโลก","The course introduces students to the various transnational flows, such as human flows (migration, asylum seeking), data and information flows (misinformation, disinformation, malinfornation, etc.), flows of pathogens as well as the larger impact of globalization on human, animal and environmental health (Global Health, One Health, Planetary Health), etc. It exposes students to the complex nature of globalization and equips them with tools and techniques to apprehend that complexity. The course also seeks the linkages between that understanding of globalization with the development of the relevant 21st century skills to address, and collectively solve, “wicked problems”.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,GS202,ลศ.202,การตั้งคำถามและการประเมินในสังคมโลก,Global Inquiry and Assessment,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,รายวิชานี้สอนเกี่ยวกับการวิจัยสังคมศาสตร์เบื้องต้นที่นักวิจัยใช้ในการค้นคว้า และผลิต ความรู้ทางสังคมศาสตร์ นักศึกษาเรียนเกี่ยวกับปัญหาทางการวิจัยและการตั้งคำถามวิจัย นอกจากนี้วิชา นี้สอนเกี่ยวกับวิธีวิจัยต่างๆ เช่น การศึกษาประวัติศาสตร์ การสัมภาษณ์ การทำกลุ่มตัวอย่าง และชาติ พันธุ์วรรณา เป็นต้น,"The course introduces students to the crafts of social inquiry as a scholarly pursuit of investigation and production of knowledge in the social sciences. The students learn how to explore research problems and frame a research question. Importantly, a survey of research methods in the social sciences, e.g. historical research, interview, focus group, ethnography, is introduced.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,GS204,ลศ.204,ความเท่าเทียมทางเพศในบริบทสังคมโลก,Gender Equality in Global Context,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,ในรายวิชานี้นักศึกษาจะได้เจาะลึกถึงแง่มุมทางทฤษฎีและการปฏิบัติของความไม่เท่าเทียม ทางเพศและการเสริมสร้างพลังอำนาจของผู้หญิงทั่วโลก รายวิชานี้มีจุดมุ่งหมายเพื่อให้นักศึกษาได้เห็น มุมมองที่แตกต่างและวิธีทำความเข้าใจความซับซ้อนของปัญหาเรื่องเพศ สำรวจว่าปัจจัยทางวัฒนธรรม สังคม และเศรษฐกิจส่งผลต่อความเท่าเทียมทางเพศในส่วนต่างๆ ของโลกอย่างไร ผู้เรียนจะได้สำรวจต้น กำเนิดและผลกระทบของการปกครองแบบปิตาธิปไตย การสร้างสังคมของเพศสภาพ ความแตกต่าง ระหว่างเพศกับอัตลักษณ์ประเภทอื่น ๆ การเคลื่อนไหวเพื่อความเท่าเทียมทางเพศ และบทบาทของ สถาบันระดับโลกในการส่งเสริมความเท่าเทียมทางเพศ โครงสร้างทางสังคมและบรรทัดฐานทาง วัฒนธรรมเกี่ยวกับเพศสภาพจะเปลี่ยนแปลงไปอย่างไรเพื่อสร้างสังคมที่ยุติธรรมและเท่าเทียมกันมากขึ้น ผู้เรียนจะได้พัฒนาทักษะการคิดเชิงวิพากษ์และการวิเคราะห์ที่จำเป็นต่อการทำความเข้าใจและมีส่วน ร่วมในการส่งเสริมความเท่าเทียมทางเพศในบริบทโลก ผ่านรายวิชานี้,"In this course, students will delve into the theoretical and practical aspects of gender inequality and women’s empowerment globally. The course aims to expose students to different perspectives and ways of understanding the complexities of gender issues, examining how cultural, social, and economic factors impact gender equity in different parts of the world. We will explore the origins and effects of patriarchy, the social construction of gender, how gender intersects with other categories of identity, activism for gender equality, and the role of global institutions in promoting gender equity. How can social structures and cultural norms surrounding gender be transformed to create a more just and equitable society? Through this course, students will develop the critical thinking and analytical skills necessary to understand and contribute to advancing gender equality in a global context",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,GS207,ลศ.207,วิถีเมืองในสังคมโลก,Global Urbanism,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,รายวิชานี้ให้ข้อมูลเบื้องต้นเกี่ยวกับความเป็นจริงและแนวคิดของลัทธิเมืองโลกในบริบท ร่วมสมัย โดยจะเจาะลึกมิติด้านเศรษฐกิจ สังคม วัฒนธรรมและสิ่งแวดล้อม การวางแผน การจัดการและ ธรรมาภิบาลของวิถีชีวิตเมืองโลก ตลอดจนปัญหาและความท้าทายที่เกิดขึ้นพร้อมกัน ในรายวิชานี้ นักศึกษาจะได้อภิปรายและตรวจสอบแนวคิดต่างๆ เช่น ทฤษฎีโลกาภิวัตน์ เมืองโลก และความเป็นเมือง ระดับโลก เนื่องจากเกี่ยวข้องกับคุณค่าของการพัฒนาเมืองอย่างยั่งยืนและปรากฏการณ์เมืองที่กำลัง เกิดขึ้น นอกจากนี้นักศึกษาจะร่วมตรวจสอบปรากฏการณ์เมืองทั่วโลกเหล่านี้จากจุดยืนของความยั่งยืน ของเมือง การรวมกลุ่ม และความยืดหยุ่นโดยคำนึงถึงวาระระดับโลกเกี่ยวกับการพัฒนาเมืองอย่างยั่งยืน,"This course provides an introduction to the realities and concepts of global urbanism in the contemporary context. It will explore the economic, social, cultural and environmental, planning, management and governance dimensions of global urbanism, and the concomitant problems and challenges. It will discuss and examine concepts such as theories of globalization, global cities, world cities, and planetary urbanism, as they relate to the value of sustainable urbanization and the unfolding urban phenomenon. Students will then examine these global urban phenomena from the standpoints of urban sustainability, inclusivity, and resilience with regard to the global agendas on sustainable urban development.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,GS208,ลศ.208,การผลิตและการบริโภคในสังคมโลก,Global Consumption and Production,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,รายวิชานี้ใช้วิธีการเรียนรู้เชิงรุกในการให้ความรู้เชิงปฏิบัติเกี่ยวกับประเด็นระดับโลก และแนวโน้มในการบริโภคและการผลิตที่ยั่งยืน นักศึกษาจะได้ทราบถึงวิธีการแยกการเติบโตทาง เศรษฐกิจออกจากพิมพ์เขียวสิ่งแวดล้อมผ่านมิติต่างๆ ของการบริโภคและการผลิตที่ยั่งยืน กลยุทธ์ด้าน ทรัพยากรที่แตกต่างกัน: การหมุนเวียน ประสิทธิภาพ และการเปลี่ยนแปลง นวัตกรรมด้านผลิตภัณฑ์ วัสดุ และเทคโนโลยีรูปแบบธุรกิจ และรูปแบบการบริโภคและวิถีชีวิตที่ยั่งยืน การคิดวงจรชีวิตตั้งแต่ วัสดุ การออกแบบ การผลิต การจำหน่าย การใช้งาน จนถึงการสิ้นสุดของชีวิต นอกจากนี้นักศึกษาจะ ได้เรียนรู้ว่าการศึกษา นโยบายสาธารณะ และกลไกตลาดสามารถช่วยให้เกิดการเปลี่ยนแปลงได้อย่างไร,"This course uses active learning methods in delivering practical knowledge on the global issues and trends in sustainable consumption and production (SCP). The students will learn how economic growth can be decouple from environmental footprint through the different dimensions of SCP. The different resource strategies: circularity, efficiency, and switch. Innovations on products, materials & technology; business model; and consumption patterns & sustainable lifestyles. Life cycle thinking from materials, design, production, distribution, use, to end of life. In addition, students will learn how education, public policy, and market mechanisms can help enable the transformation.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,LSC300,ลศ.300,นวัตกรรมเชิงนโยบายในบริบทโลก,Policy Innovation in Global Context,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,สำรวจกระบวนการสร้างนโยบายและบูรณาการนวัตกรรม การดำเนินการตามนโยบาย อย่างมีประสิทธิภาพจำเป็นต้องมีความเข้าใจว่านวัตกรรมคืออะไร เกิดขึ้นได้อย่างไร และมีส่วนช่วยใน การสร้างความเติบโตด้านการพัฒนาที่ยั่งยืนอย่างไร นอกจากนี้ยังต้องการความรู้และความเชี่ยวชาญใน การออกแบบนวัตกรรมเชิงนโยบายเพื่อให้บรรลุเป้าหมายเฉพาะ เพื่อเรียนรู้องค์ประกอบสำคัญในการ ออกแบบนวัตกรรมเชิงนโยบาย เรียนรู้เกี่ยวกับพื้นที่การกำหนดนโยบายอย่างครอบคลุมโดยอ้างอิงจาก หลักฐาน ผู้เกี่ยวข้องกับประเด็นปัญหาอย่างใกล้ชิดจะมีส่วนร่วมในการออกแบบนโยบาย ในทางปฏิบัติ ของการเป็นผู้ประกอบการด้านนโยบาย วิธีจัดการกับความท้าทายและอุปสรรคที่พบในพื้นที่ออกแบบ นโยบาย การอภิปรายเกี่ยวกับกลยุทธ์นวัตกรรมเชิงปฏิบัติที่ได้มาจากหลักการและประสบการณ์จะถูก นำมาใช้นอกจากนี้นักศึกษาจะได้ทำโครงงานกลุ่ม ซึ่งเป็นประสบการณ์ที่ดีสำหรับผู้เรียนในการนำ แนวคิด หลักการ และกลยุทธ์ที่เรียนรู้ในรายวิชานี้ไปใช้ในการจัดการกับปัญหาสังคม,"This course begins with an exploration of the policy process, followed by how innovation is applied and integrated. Effective policy action requires an understanding of what is innovation, how it emerges, and how it contributes to growth and sustainable development. It also requires a precise knowledge on how to design innovation policy to achieve specific objectives. In covering key elements in the design of innovation policies, students will learn of evidence-based and inclusive policy making space by which policies are co-designed with those who are closest to the issues. In practice of being a policy entrepreneur, students will learn of ways in addressing challenges and barriers that are found in the policy space. Discussion of pragmatic innovation strategies, derived from principles and experiences, will be applied. Students will also get a chance to engage in group projects, which serves as a culminating experience for the learner to apply concepts, principles and strategies learned in this course to a given social problem setting.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,GS301,ลศ.301,ความฉลาดทางปัญญาในสังคมโลกและธุรกิจยั่งยืน,Global Intelligence and Sustainable Business,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,ทักษะที่จำเป็นสำหรับการทำงานในสภาพแวดล้อมที่มีความหลากหลายทางวัฒนธรรมและ ธุรกิจที่ยั่งยืน เรียนรู้คุณค่าของมนุษย์และความแตกต่างระหว่างวัฒนธรรม กลวิธีที่เกี่ยวข้องกับสื่อสาร ภาวะการเป็นผู้นำ การโน้มน้าวใจ การตัดสินใจ การให้และการรับคำติชมในสภาพแวดล้อมการทำงาน ระหว่างองค์กรและวัฒนธรรมที่หลากหลาย ส่งเสริมให้ผู้เรียนสร้างทักษะการตลาดเชิงกลยุทธ์ที่สามารถ นำมาปรับใช้ในบริบทของการดำเนินธุรกิจที่ยั่งยืน,"This course focuses on the skills required for working in multicultural environments and sustainable businesses. The course will teach students about human values and cross-cultural differences along with tools to help them communicate, lead, persuade, make decisions, and give and receive feedback in environments where they are working across organisations and cultures. The course will also help students build practical strategic marketing skills in the context of sustainable business practices.",[]
หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาโลกคดีศึกษาและการประกอบการสังคม (หลักสูตรนานาชาติ),วิทยาลัยโลกคดีศึกษา,GS302,ลศ.302,การจัดการโครงการเพื่องานนวัตกรรมสังคมและการประกอบธุรกิจเพื่อสังคม,Project Management for Social Innovation and Social Entrepreneurship,วิชาบังคับ 20 รายวิชา,3.0,3.0,0.0,6,ความรู้เกี่ยวกับการบริหารโครงการที่สำคัญตามคู่มือ PMBOK ได้แก่การบริหารจัดการ ทรัพยากรมนุษย์ การบริหารต้นทุน การบริหารความเสี่ยง การบริหารการจัดซื้อ การบริหารตารางเวลา การบริหารขอบเขตงาน การบริหารการสื่อสาร การบริหารผู้มีส่วนได้ส่วนเสีย และการบริหารแบบบูรณา การ ผู้เรียนจะได้เรียนรู้จากอาจารย์หลากหลายท่านและฝึกการปฏิบัติงานเป็นกลุ่ม,"The course introduces students to the ten indispensable areas of knowledge of project management: Human Resource Management, Cost Management, Risk Management, Quality Management, Procurement Management, Schedule management, Scope Management, Communication Management, Stakeholder Management and Integration Management, as defined by the internationally-recognized PMBOK (Project Management Body of Knowledge). Students learn through the alternance of lectures and practice in teams, both in class and through home assignments.",[]
