curr_id,cur_name_th,faculty_name_th,career
25520051102815,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีเพื่อการพัฒนายั่งยืน,คณะวิทยาศาสตร์และเทคโนโลยี,นักวิจัยและนักวิชาการด้านการพัฒนา
25520051102815,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีเพื่อการพัฒนายั่งยืน,คณะวิทยาศาสตร์และเทคโนโลยี,พนักงานบริษัท
25520051102815,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีเพื่อการพัฒนายั่งยืน,คณะวิทยาศาสตร์และเทคโนโลยี,พนักงานราชการ พนักงานท้องถิ่น และพนักงานรัฐวิสาหกิจ
25520051102815,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีเพื่อการพัฒนายั่งยืน,คณะวิทยาศาสตร์และเทคโนโลยี,อาชีพอิสระ
25520051102815,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีเพื่อการพัฒนายั่งยืน,คณะวิทยาศาสตร์และเทคโนโลยี,อาจารย์
,หลักสูตรวิชาพื้นฐานทางวิทยาศาสตร์และคณิตศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,
25500051100585,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาสถาปัตยกรรม,คณะสถาปัตยกรรมศาสตร์และการผังเมือง,"หลักสูตรวิทยาศาสตรบัณฑิตเป็นหลักสูตรต่อเนื่อง 4+2 ปี ที่นักศึกษาต้องเรียนต่อในหลักสูตร
สถาปัตยกรรมมหาบัณฑิต ถ้านักศึกษาสิ้นสุดการศึกษาในระดับปริญญาตรี จะต้องมีประสบการณ์ทำงาน
เพิ่มเติมตามที่สภาสถาปนิกกำหนด จึงจะสามารถขอสอบใบอนุญาตประกอบวิชาชีพสถาปัตยกรรมควบคุมได้"
25470051100378,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์สิ่งแวดล้อม,คณะวิทยาศาสตร์และเทคโนโลยี,นักวิชาการด้านการจัดการสิ่งแวดล้อมในหน่วยงานราชการที่เกี่ยวข้องกับระบบการจัดการ ควบคุม และตรวจสอบด้านสิ่งแวดล้อม เช่น กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม กระทรวง อุตสาหกรรม ตลอดจนหน่วยงานอื่นๆ ที่เกี่ยวข้อง
25470051100378,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์สิ่งแวดล้อม,คณะวิทยาศาสตร์และเทคโนโลยี,นักวิชาการในบริษัทเอกชนหรือรัฐวิสาหกิจ เช่น สถาบันวิจัยและพัฒนางานด้านสิ่งแวดล้อม บริษัทที่ให้คำปรึกษางานด้านสิ่งแวดล้อม โรงงานอุตสาหกรรม นิคมอุตสาหกรรม บริษัทเอกชน สถาบันวิจัยวิทยาศาสตร์และเทคโนโลยีแห่งประเทศไทย ตลอดจนหน่วยงานอื่นๆ ที่เกี่ยวข้อง
25470051100378,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์สิ่งแวดล้อม,คณะวิทยาศาสตร์และเทคโนโลยี,ประกอบธุรกิจส่วนตัวทางด้านการจัดการหรือเทคโนโลยีสิ่งแวดล้อม
25470051100378,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์สิ่งแวดล้อม,คณะวิทยาศาสตร์และเทคโนโลยี,อาชีพอิสระ
25400051100213,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีการเกษตร,คณะวิทยาศาสตร์และเทคโนโลยี,อาจารย์ในสถาบันการศึกษาทั้งภาครัฐและเอกชน
25400051100213,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีการเกษตร,คณะวิทยาศาสตร์และเทคโนโลยี,"นักวิจัย นักวิชาการเกษตร และนักส่งเสริมการเกษตรทั้งในภาครัฐและเอกชน เช่น กรม
วิชาการเกษตร กรมส่งเสริมการเกษตร กรมปศุสัตว์ และบริษัทเอกชนด้านการเกษตร เป็นต้น"
25400051100213,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีการเกษตร,คณะวิทยาศาสตร์และเทคโนโลยี,ประกอบธุรกิจการเกษตร
25400051100213,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีการเกษตร,คณะวิทยาศาสตร์และเทคโนโลยี,ศึกษาต่อในระดับบัณฑิตศึกษา
25610051100036,"หลักสูตรวิทยาศาสตรบัณฑิต
สาขาวิชาเทคโนโลยีพลังงานชีวภาพและการแปรรูปเคมีชีวภาพ",คณะวิทยาศาสตร์และเทคโนโลยี,นักเทคโนโลยีในสถานประกอบการ
25610051100036,"หลักสูตรวิทยาศาสตรบัณฑิต
สาขาวิชาเทคโนโลยีพลังงานชีวภาพและการแปรรูปเคมีชีวภาพ",คณะวิทยาศาสตร์และเทคโนโลยี,ผู้ประกอบการอุตสาหกรรม
25610051100036,"หลักสูตรวิทยาศาสตรบัณฑิต
สาขาวิชาเทคโนโลยีพลังงานชีวภาพและการแปรรูปเคมีชีวภาพ",คณะวิทยาศาสตร์และเทคโนโลยี,นักวิจัยและนักวิทยาศาสตร์ทั้งในหน่วยงานราชการและเอกชน
25610051100036,"หลักสูตรวิทยาศาสตรบัณฑิต
สาขาวิชาเทคโนโลยีพลังงานชีวภาพและการแปรรูปเคมีชีวภาพ",คณะวิทยาศาสตร์และเทคโนโลยี,พนักงานราชการและพนักงานรัฐวิสาหกิจ
25610051100036,"หลักสูตรวิทยาศาสตรบัณฑิต
สาขาวิชาเทคโนโลยีพลังงานชีวภาพและการแปรรูปเคมีชีวภาพ",คณะวิทยาศาสตร์และเทคโนโลยี,อาจารย์ทั้งในหน่วยงานราชการและเอกชน
25610051100036,"หลักสูตรวิทยาศาสตรบัณฑิต
สาขาวิชาเทคโนโลยีพลังงานชีวภาพและการแปรรูปเคมีชีวภาพ",คณะวิทยาศาสตร์และเทคโนโลยี,อาชีพอิสระ
25610054001377,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชานวัตกรรมและการแปรรูปทางดิจิทัล,วิทยาลัยนวัตกรรม,นักบริหารดิจิทัล
25610054001377,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชานวัตกรรมและการแปรรูปทางดิจิทัล,วิทยาลัยนวัตกรรม,นักวิเคราะห์ข้อมูล
25610054001377,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชานวัตกรรมและการแปรรูปทางดิจิทัล,วิทยาลัยนวัตกรรม,นักการตลาดดิจิทัล
25610054001377,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชานวัตกรรมและการแปรรูปทางดิจิทัล,วิทยาลัยนวัตกรรม,ผู้ปฏิบัติงานด้าน Cyber Security
25610054001377,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชานวัตกรรมและการแปรรูปทางดิจิทัล,วิทยาลัยนวัตกรรม,พนักงานองค์การด้านนวัตกรรม
25610054001377,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชานวัตกรรมและการแปรรูปทางดิจิทัล,วิทยาลัยนวัตกรรม,พนักงานองค์กรฝ่ายวิเคราะห์และวางแผนโครงการทางดิจิทัล
25520051102624,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์,คณะวิทยาศาสตร์และเทคโนโลยี,นักวิชาการสายวิทยาการคอมพิวเตอร์ หรือนักวิทยาศาสตร์คอมพิวเตอร์
25520051102624,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์,คณะวิทยาศาสตร์และเทคโนโลยี,นักวิเคราะห์และออกแบบระบบงานสารสนเทศ
25520051102624,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์,คณะวิทยาศาสตร์และเทคโนโลยี,ผู้พัฒนาซอฟต์แวร์
25520051102624,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์,คณะวิทยาศาสตร์และเทคโนโลยี,ผู้ดูแลระบบเครือข่ายและเครื่องแม่ข่าย
25520051102624,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์,คณะวิทยาศาสตร์และเทคโนโลยี,ผู้ดูแลระบบฐานข้อมูล
25520051102624,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์,คณะวิทยาศาสตร์และเทคโนโลยี,ผู้จัดการโครงการซอฟต์แวร์
25520051102624,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์,คณะวิทยาศาสตร์และเทคโนโลยี,ผู้ประสานงานโครงการซอฟต์แวร์
25520051102624,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์,คณะวิทยาศาสตร์และเทคโนโลยี,ผู้ประกอบการทางด้านซอฟต์แวร์
25520051102624,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์,คณะวิทยาศาสตร์และเทคโนโลยี,นักพัฒนาเว็บไซต์
25520051102624,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์,คณะวิทยาศาสตร์และเทคโนโลยี,นักพัฒนาแอปพลิเคชันบนมือถือ
25520051102624,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์,คณะวิทยาศาสตร์และเทคโนโลยี,นักวิทยาการข้อมูล นักวิเคราะห์ข้อมูล
25520051102624,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์,คณะวิทยาศาสตร์และเทคโนโลยี,นักวิชาชีพในสถานประกอบการที่มีการใช้วิทยาการคอมพิวเตอร์
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,ผู้อำนวยการผลิต (Producer)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,ผู้อำนวยการบริหาร (Executive Director/Managing Director)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,ผู้จัดการงานอีเว้นท์ (Event Organizer)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,นักจัดการศิลปะ (Arts Administrator)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,ภัณฑารักษ์ (Senior Curator)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,นักจัดการศิลปะวัฒนธรรม (Cultural Arts Manager)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,ผู้ดูแลการเข้าชม (Admission Attendant)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,ผู้ช่วยแกลเลอรี่ (Gallery Assistant)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,นักจัดการพิพิธภัณฑ์ (Museum Administrator)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,นักจัดการธุรกิจดนตรี (Music Business Manager)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,ผู้จัดการหอศิลป์ (Art Gallery Manager)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,ผู้จัดการเทศการศิลปะแขนงต่างๆ (Festival Manager)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,ผู้จัดการโครงการที่เกี่ยวกับศิลปะ (Arts Project Manager)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,ผู้จัดการงานที่เกี่ยวข้องกับการแสดง (Show Manager)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,ผู้จัดการกองถ่าย (Production Manager)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,ผู้จัดการธุรกิจแฟชั่นและสิ่งทอ (Fashion and Textile Business Manager)
,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการบริหารจัดการศิลปะ,คณะศิลปกรรมศาสตร์,ผู้ผลิตนโยบายศิลปะ (Arts Policy Maker)
25570051102416,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการมรดกวัฒนธรรมและอุตสาหกรรมสร้างสรรค์,วิทยาลัยนวัตกรรม,พนักงานและผู้ประกอบการด้านมรดกวัฒนธรรม
25570051102416,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการมรดกวัฒนธรรมและอุตสาหกรรมสร้างสรรค์,วิทยาลัยนวัตกรรม,พนักงานและผู้ประกอบการด้านอุตสาหกรรมสร้างสรรค์
25570051102416,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการมรดกวัฒนธรรมและอุตสาหกรรมสร้างสรรค์,วิทยาลัยนวัตกรรม,บุคลากรสายวิชาการ และพนักงานสายสนับสนุนด้านการจัดการมรดกวัฒนธรรมและอุตสาหกรรมสร้างสรรค์
25570051102416,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการมรดกวัฒนธรรมและอุตสาหกรรมสร้างสรรค์,วิทยาลัยนวัตกรรม,นักวิจัยหรือผู้ช่วยนักวิจัยในโครงการขององค์การยูเนสโก และงานด้านวัฒนธรรมอื่น ๆ ที่เกี่ยวข้อง
25570051102416,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการมรดกวัฒนธรรมและอุตสาหกรรมสร้างสรรค์,วิทยาลัยนวัตกรรม,ภัณฑารักษ์หรือผู้ดูแลพิพิธภัณฑ์
25570051102416,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการมรดกวัฒนธรรมและอุตสาหกรรมสร้างสรรค์,วิทยาลัยนวัตกรรม,พนักงานองค์กรฝ่ายการตลาดและการประชาสัมพันธ์ทางวัฒนธรรม
25570051102416,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการมรดกวัฒนธรรมและอุตสาหกรรมสร้างสรรค์,วิทยาลัยนวัตกรรม,พนักงานองค์กรฝ่ายวิเคราะห์และวางแผนโครงการทางวัฒนธรรม
25570051102416,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการมรดกวัฒนธรรมและอุตสาหกรรมสร้างสรรค์,วิทยาลัยนวัตกรรม,พนักงานองค์กรฝ่ายประสานงานโครงการทางวัฒนธรรมและโครงการอื่น ๆ ที่เกี่ยวข้อง
25570051102416,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการมรดกวัฒนธรรมและอุตสาหกรรมสร้างสรรค์,วิทยาลัยนวัตกรรม,พนักงานองค์กรด้านการออกแบบสื่อวัฒนธรรมสร้างสรรค์
25570051102416,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการมรดกวัฒนธรรมและอุตสาหกรรมสร้างสรรค์,วิทยาลัยนวัตกรรม,เจ้าหน้าที่บริษัทผลิตรายการโทรทัศน์และภาพยนตร์และสื่อสมัยใหม่
25570051102416,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการมรดกวัฒนธรรมและอุตสาหกรรมสร้างสรรค์,วิทยาลัยนวัตกรรม,เจ้าหน้าที่บริษัทรับจัดงานและการแสดงทางวัฒนธรรม (Event)
25570051102416,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการมรดกวัฒนธรรมและอุตสาหกรรมสร้างสรรค์,วิทยาลัยนวัตกรรม,อาชีพอิสระ เช่น ผู้ผลิตงานสร้างสรรค์ (ภาพยนตร์ เพลง ศิลปะการแสดง ฯลฯ) ผู้ประกอบกิจการสตาร์ทอัป (Startup)
25570051102405,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมการบริการ,วิทยาลัยนวัตกรรม,พนักงานฝ่ายลูกค้าสัมพันธ์ ฝ่ายบริการของโรงแรม สายการบิน และธุรกิจนำเที่ยว
25570051102405,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมการบริการ,วิทยาลัยนวัตกรรม,พนักงานฝ่ายบริการของโรงพยาบาล
25570051102405,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมการบริการ,วิทยาลัยนวัตกรรม,พนักงานฝ่ายบริการของธนาคาร สถาบันการเงิน
25570051102405,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมการบริการ,วิทยาลัยนวัตกรรม,พนักงานฝ่ายการวางแผนการจัดงานอีเวนท์
25570051102405,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมการบริการ,วิทยาลัยนวัตกรรม,เจ้าของธุรกิจที่เกี่ยวข้องกับการบริการ
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,อาจารย์
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักวิจัย
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักวิชาการศึกษาด้านจีนศึกษา
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักวิชาการศึกษาในสถาบันอุดมศึกษา
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่วิเคราะห์นโยบายและแผน
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่สถานทูตและองค์กรระหว่างประเทศ
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ล่าม/นักแปล
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้ประกอบการสินค้าและตลาดไทย-จีน
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ธุรกิจนำเข้า-ส่งออก
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ธุรกิจ Start Up
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่ในองค์กรพัฒนาเอกชน (NGO)/องค์กรไม่แสวงหาผลกำไร ฯลฯ
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,อาจารย์
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักวิจัย
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักวิชาการด้านอนุภูมิภาคลุ่มน้ำโขง
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักวิชาการศึกษาในสถาบันอุดมศึกษา
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักพัฒนาสังคมท้องถิ่น
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่วิเคราะห์นโยบายและแผน
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,"เจ้าหน้าที่สถานทูตและองค์กรระหว่างประเทศนักพัฒนาสินค้าและบริการ,ล่าม"
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้ประกอบการสินค้าและตลาดไทย-อนุภูมิภาคลุ่มน้ำโขง
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ธุรกิจนำเข้า-ส่งออก
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ธุรกิจ Start Up
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้ประกอบการธุรกิจรายย่อย
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้ประกอบการทางสังคม
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่ในองค์กรพัฒนาเอกชน (NGO)
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่ประสานงานธุรกิจระหว่างประเทศ
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เลขานุการ
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักพัฒนาการท่องเที่ยว
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักส่งเสริมการท่องเที่ยว
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักวิชาการท่องเที่ยว
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้ประกอบการที่พัก
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ร้านอาหาร
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ร้านขายของที่ระลึก
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,Blogger สายท่องเที่ยว
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักรีวิวสถานที่ท่องเที่ยว
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้ประกอบการบริษัทนำเที่ยว
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,มัคคุเทศก์ส่วนตัว
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักออกแบบและวางแผนการท่องเที่ยว
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้ประกอบการธุรกิจในอุตสาหกรรมท่องเที่ยว
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ฝ่ายประสานงานบริษัททัวร์
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ที่ปรึกษาการด้านท่องเที่ยว
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ฝ่ายบริการข้อมูลลูกค้าด้านสถานที่ท่องเที่ยว
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่ออกแบบโปรแกรมนำเที่ยว
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ฝ่ายประชาสัมพันธ์
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,พนักงานฝ่ายต้อนรับส่วนหน้า
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ฝ่ายธุรการ
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,พนักงานบริการบนเรือสำราญ
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่ประสานโครงการภาครัฐและเอกชน
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่ฝ่ายทำธุรกิจเพื่อสังคม
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่ในองค์กรพัฒนาเอกชน (NGO)
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่ในองค์กรปกครองส่วนท้องถิ่น
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่ฝ่ายบุคคลหรือพัฒนาทรัพยากรมนุษย์
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่หอศิลป์และพิพิธภัณฑ์
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่ฝึกอบรมและเจ้าหน้าที่กิจกรรมเพื่อสังคม
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้จัดการในธุรกิจท่องเที่ยวและบริการ
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้ประกอบการธุรกิจ Start Up
